ph_value,do_value,temp_value,salinity_value,ph_value_filtered,do_value_filtered,temp_value_filtered,salinity_value_filtered,label,status
4.800,9.380,29.500,1314.500,5.337,9.371,29.446,1327.727,4,
4.100,9.370,29.500,1350.500,5.315,9.372,29.450,1327.225,4,
5.200,9.360,29.400,1350.500,5.317,9.372,29.454,1326.215,4,
5.100,9.380,29.500,1319.600,5.345,9.373,29.457,1324.691,4,
5.900,9.380,29.500,1289.300,5.396,9.373,29.459,1322.755,4,
4.700,9.370,29.500,1345.300,5.467,9.374,29.459,1320.496,4,
4.300,9.370,29.500,1345.300,5.551,9.375,29.457,1317.960,4,
7.500,9.380,29.400,1284.400,5.639,9.376,29.454,1315.248,4,
5.300,9.370,29.500,1345.300,5.720,9.377,29.451,1312.548,4,
5.900,9.380,29.400,1299.400,5.785,9.377,29.448,1310.093,4,
6.000,9.380,29.400,1294.300,5.828,9.378,29.445,1308.144,4,
6.500,9.380,29.400,1294.300,5.845,9.378,29.444,1306.939,4,
6.300,9.390,29.500,1279.400,5.833,9.378,29.444,1306.611,4,
6.200,9.380,29.400,1294.300,5.794,9.378,29.444,1307.127,4,
5.700,9.380,29.500,1314.500,5.736,9.377,29.445,1308.281,4,
5.100,9.370,29.400,1329.800,5.667,9.377,29.447,1309.771,4,
4.700,9.370,29.500,1324.700,5.598,9.376,29.449,1311.329,4,
5.700,9.370,29.400,1319.600,5.531,9.376,29.452,1312.806,4,
5.900,9.380,29.500,1304.400,5.468,9.376,29.454,1314.171,4,
6.500,9.380,29.400,1274.500,5.408,9.375,29.457,1315.414,4,
4.500,9.370,29.500,1345.300,5.357,9.375,29.460,1316.426,4,
5.700,9.380,29.500,1314.500,5.320,9.375,29.463,1317.000,4,
5.200,9.370,29.400,1324.700,5.307,9.376,29.465,1316.921,4,
4.700,9.370,29.400,1329.800,5.324,9.376,29.468,1316.045,4,
4.900,9.370,29.500,1350.500,5.376,9.377,29.469,1314.324,4,
3.700,9.390,29.600,1299.400,5.465,9.377,29.470,1311.863,4,
5.700,9.380,29.500,1314.500,5.584,9.378,29.469,1308.916,4,
8.000,9.380,29.400,1274.500,5.718,9.379,29.467,1305.785,4,
4.400,9.370,29.500,1345.300,5.856,9.379,29.465,1302.731,4,
6.300,9.380,29.400,1274.500,5.987,9.380,29.462,1299.994,4,
6.700,9.390,29.500,1274.500,6.105,9.380,29.460,1297.822,4,
5.900,9.380,29.400,1299.400,6.203,9.381,29.458,1296.397,4,
7.700,9.380,29.400,1274.500,6.276,9.381,29.456,1295.769,4,
5.700,9.380,29.500,1314.500,6.324,9.381,29.455,1295.883,4,
6.400,9.390,29.500,1279.400,6.347,9.380,29.453,1296.634,4,
5.700,9.370,29.500,1340.100,6.351,9.380,29.452,1297.916,4,
6.700,9.380,29.400,1274.500,6.336,9.379,29.450,1299.684,4,
5.900,9.380,29.500,1299.400,6.301,9.378,29.448,1301.955,4,
6.200,9.380,29.400,1294.300,6.244,9.377,29.447,1304.733,4,
7.800,9.380,29.400,1279.400,6.164,9.377,29.447,1307.933,4,
7.400,9.390,29.500,1284.400,6.062,9.376,29.447,1311.316,4,
4.600,9.380,29.400,1299.400,5.948,9.375,29.449,1314.433,4,
4.300,9.370,29.500,1345.300,5.838,9.374,29.452,1316.635,4,
4.800,9.360,29.500,1371.400,5.742,9.374,29.457,1317.236,4,
7.100,9.380,29.400,1274.500,5.659,9.375,29.462,1315.714,4,
5.500,9.370,29.500,1350.500,5.585,9.377,29.469,1311.734,4,
4.400,9.370,29.500,1345.300,5.517,9.380,29.479,1305.085,4,
7.100,9.380,29.400,1274.500,5.452,9.383,29.490,1295.719,4,
4.500,9.370,29.500,1345.300,5.387,9.388,29.504,1283.797,4,
6.800,9.380,29.400,1274.500,5.322,9.394,29.521,1269.682,4,
5.200,9.370,29.500,1329.800,5.261,9.400,29.539,1254.004,4,
3.800,9.370,29.500,1350.500,5.211,9.406,29.557,1237.812,4,
4.400,9.370,29.500,1345.300,5.176,9.412,29.574,1222.852,4,
4.200,9.370,29.400,1335.000,5.156,9.417,29.586,1211.878,4,
7.500,9.800,30.700,212.200,5.142,9.419,29.590,1208.119,4,
4.900,9.370,29.400,1329.800,5.124,9.417,29.586,1213.214,4,
6.200,9.380,29.400,1289.300,5.098,9.412,29.576,1225.764,4,
4.600,9.370,29.500,1345.300,5.068,9.406,29.562,1242.602,4,
4.700,9.370,29.400,1335.000,5.042,9.400,29.547,1260.777,4,
4.400,9.370,29.500,1345.300,5.026,9.393,29.534,1278.186,4,
4.400,9.370,29.500,1345.300,5.024,9.388,29.522,1293.505,4,
5.600,9.370,29.500,1350.500,5.033,9.383,29.511,1306.075,4,
5.900,9.380,29.500,1299.400,5.049,9.379,29.502,1315.750,4,
4.800,9.370,29.500,1335.000,5.073,9.376,29.494,1322.690,4,
4.600,9.370,29.500,1345.300,5.103,9.374,29.487,1327.180,4,
4.300,9.370,29.500,1345.300,5.143,9.373,29.480,1329.595,4,
7.400,9.390,29.500,1279.400,5.191,9.372,29.473,1330.404,4,
3.900,9.370,29.500,1345.300,5.244,9.372,29.465,1330.073,4,
6.300,9.380,29.400,1289.300,5.305,9.372,29.458,1328.938,4,
4.300,9.370,29.500,1345.300,5.377,9.372,29.451,1327.185,4,
5.900,9.380,29.400,1299.400,5.463,9.372,29.445,1324.888,4,
5.300,9.370,29.500,1350.500,5.565,9.373,29.440,1322.052,4,
6.300,9.380,29.400,1279.400,5.682,9.373,29.437,1318.652,4,
4.900,9.370,29.400,1324.700,5.817,9.374,29.434,1314.627,4,
4.600,9.360,29.400,1350.500,5.968,9.376,29.434,1309.875,4,
6.300,9.390,29.500,1279.400,6.131,9.377,29.435,1304.335,4,
6.300,9.380,29.400,1289.300,6.292,9.379,29.438,1298.033,4,
8.100,9.380,29.400,1279.400,6.438,9.381,29.442,1290.982,4,
6.700,9.390,29.500,1274.500,6.557,9.384,29.447,1283.087,4,
7.200,9.380,29.400,1274.500,6.646,9.387,29.454,1274.153,4,
7.000,9.390,29.500,1279.400,6.708,9.390,29.461,1263.926,4,
6.700,9.390,29.500,1274.500,6.750,9.394,29.468,1252.181,4,
7.900,9.380,29.400,1279.400,6.781,9.399,29.475,1238.825,4,
4.400,9.370,29.500,1345.300,6.814,9.403,29.483,1224.068,4,
6.300,9.380,29.400,1284.400,6.859,9.408,29.489,1208.693,4,
4.400,9.370,29.500,1345.300,6.917,9.413,29.494,1194.342,4,
6.800,9.390,29.500,1279.400,6.975,9.416,29.497,1183.712,4,
9.500,9.720,29.900,246.100,7.008,9.417,29.497,1179.992,4,
8.000,9.380,29.400,1284.400,6.991,9.416,29.493,1184.872,4,
7.500,9.380,29.400,1274.500,6.910,9.412,29.487,1197.150,4,
9.700,9.380,29.500,1294.300,6.763,9.406,29.480,1213.954,4,
5.900,9.380,29.400,1299.400,6.563,9.401,29.474,1232.613,4,
6.700,9.380,29.400,1274.500,6.333,9.395,29.469,1251.197,4,
4.300,9.370,29.400,1329.800,6.101,9.390,29.466,1268.378,4,
4.300,9.370,29.500,1345.300,5.894,9.386,29.465,1283.328,4,
4.800,9.380,29.500,1314.500,5.725,9.382,29.466,1295.721,4,
6.700,9.390,29.500,1274.500,5.596,9.379,29.466,1305.658,4,
4.900,9.380,29.500,1314.500,5.502,9.377,29.468,1313.431,4,
4.300,9.370,29.400,1340.100,5.439,9.375,29.469,1319.315,4,
7.900,9.380,29.400,1279.400,5.399,9.374,29.472,1323.549,4,
5.000,9.370,29.500,1335.000,5.376,9.373,29.474,1326.326,4,
4.400,9.370,29.500,1345.300,5.368,9.373,29.476,1327.757,4,
4.200,9.370,29.600,1350.500,5.376,9.373,29.478,1327.949,4,
6.200,9.390,29.500,1284.400,5.393,9.374,29.478,1327.097,4,
6.300,9.390,29.500,1284.400,5.410,9.374,29.477,1325.399,4,
4.700,9.370,29.500,1345.300,5.416,9.375,29.476,1322.869,4,
7.500,9.380,29.400,1279.400,5.407,9.376,29.476,1319.305,4,
4.400,9.370,29.500,1350.500,5.383,9.378,29.479,1314.383,4,
5.700,9.370,29.400,1314.500,5.347,9.381,29.485,1307.752,4,
4.300,9.370,29.500,1345.300,5.306,9.384,29.495,1299.159,4,
6.400,9.390,29.400,1269.500,5.263,9.388,29.510,1288.545,4,
4.300,9.370,29.500,1345.300,5.220,9.394,29.528,1276.062,4,
6.000,9.380,29.400,1294.300,5.181,9.399,29.548,1262.103,4,
4.600,9.370,29.500,1350.500,5.148,9.405,29.571,1247.451,4,
4.700,9.360,29.500,1376.700,5.126,9.411,29.591,1233.522,4,
4.300,9.370,29.500,1345.300,5.113,9.415,29.607,1222.683,4,
7.800,9.800,30.700,212.200,5.110,9.417,29.614,1217.798,4,
4.500,9.370,29.500,1345.300,5.115,9.416,29.611,1220.166,4,
4.300,9.370,29.500,1345.300,5.135,9.412,29.599,1228.075,4,
4.400,9.370,29.500,1345.300,5.177,9.408,29.582,1238.197,4,
5.200,9.360,29.500,1366.200,5.242,9.403,29.563,1247.672,4,
4.600,9.370,29.400,1335.000,5.327,9.399,29.544,1254.764,4,
6.300,9.380,29.500,1289.300,5.425,9.397,29.528,1258.754,4,
7.300,9.380,29.400,1279.400,5.526,9.395,29.515,1259.678,4,
4.300,9.370,29.500,1345.300,5.629,9.395,29.505,1258.069,4,
4.300,9.370,29.500,1345.300,5.735,9.395,29.496,1254.937,4,
4.300,9.370,29.500,1345.300,5.841,9.395,29.489,1251.980,4,
9.500,9.580,29.700,650.900,5.934,9.395,29.482,1251.322,4,
4.900,9.360,29.500,1376.700,6.000,9.394,29.476,1254.290,4,
6.000,9.380,29.400,1299.400,6.031,9.391,29.469,1260.568,4,
7.600,9.380,29.400,1279.400,6.022,9.389,29.464,1268.953,4,
5.900,9.380,29.400,1299.400,5.974,9.386,29.462,1278.359,4,
6.600,9.380,29.400,1274.500,5.891,9.383,29.462,1287.959,4,
4.800,9.360,29.500,1371.400,5.784,9.381,29.463,1297.068,4,
5.900,9.380,29.500,1299.400,5.662,9.379,29.466,1305.195,4,
4.500,9.370,29.500,1340.100,5.536,9.377,29.470,1312.110,4,
7.400,9.390,29.500,1274.500,5.411,9.376,29.474,1317.784,4,
4.800,9.370,29.400,1335.000,5.295,9.375,29.477,1322.225,4,
5.300,9.380,29.500,1314.500,5.199,9.374,29.480,1325.369,4,
4.400,9.370,29.500,1345.300,5.137,9.374,29.483,1327.095,4,
4.300,9.370,29.500,1345.300,5.119,9.374,29.485,1327.301,4,
4.300,9.370,29.500,1345.300,5.152,9.374,29.485,1325.992,4,
5.100,9.370,29.500,1324.700,5.234,9.375,29.484,1323.330,4,
3.900,9.370,29.500,1345.300,5.358,9.376,29.482,1319.626,4,
6.300,9.390,29.500,1279.400,5.508,9.377,29.479,1315.299,4,
4.600,9.370,29.500,1345.300,5.666,9.378,29.475,1310.811,4,
7.900,9.380,29.400,1279.400,5.810,9.379,29.472,1306.623,4,
6.700,9.390,29.500,1274.500,5.921,9.380,29.468,1303.167,4,
4.900,9.380,29.400,1304.400,5.986,9.380,29.466,1300.765,4,
7.800,9.380,29.400,1284.400,6.001,9.381,29.464,1299.585,4,
7.100,9.390,29.500,1274.500,5.963,9.381,29.464,1299.665,4,
6.300,9.390,29.500,1279.400,5.879,9.380,29.463,1300.899,4,
4.200,9.370,29.500,1345.300,5.763,9.379,29.463,1303.024,4,
5.000,9.380,29.500,1319.600,5.630,9.378,29.462,1305.736,4,
6.300,9.380,29.400,1274.500,5.492,9.377,29.461,1308.836,4,
5.000,9.370,29.500,1329.800,5.354,9.376,29.461,1312.194,4,
6.700,9.380,29.400,1274.500,5.222,9.375,29.461,1315.630,4,
4.300,9.370,29.400,1329.800,5.108,9.374,29.461,1318.857,4,
4.300,9.370,29.500,1345.300,5.024,9.374,29.463,1321.497,4,
4.000,9.370,29.500,1345.300,4.980,9.374,29.464,1323.195,4,
4.000,9.370,29.500,1345.300,4.982,9.374,29.464,1323.757,4,
4.800,9.360,29.500,1366.200,5.024,9.374,29.464,1323.221,4,
6.300,9.390,29.500,1279.400,5.095,9.375,29.464,1321.857,4,
4.200,9.370,29.400,1340.100,5.183,9.376,29.465,1320.073,4,
6.200,9.380,29.400,1289.300,5.276,9.376,29.466,1318.269,4,
5.900,9.380,29.400,1299.400,5.365,9.377,29.468,1316.757,4,
6.300,9.390,29.500,1279.400,5.445,9.378,29.472,1315.698,4,
4.400,9.370,29.500,1345.300,5.516,9.378,29.476,1315.053,4,
5.300,9.380,29.500,1314.500,5.578,9.378,29.479,1314.663,4,
5.200,9.370,29.500,1345.300,5.631,9.378,29.482,1314.398,4,
7.600,9.390,29.500,1279.400,5.671,9.378,29.484,1314.235,4,
6.300,9.390,29.500,1279.400,5.695,9.378,29.485,1314.179,4,
4.300,9.370,29.500,1345.300,5.710,9.377,29.484,1314.114,4,
4.800,9.360,29.500,1376.700,5.721,9.377,29.483,1313.840,4,
6.700,9.390,29.500,1274.500,5.732,9.377,29.481,1313.300,4,
6.400,9.380,29.400,1274.500,5.743,9.377,29.479,1312.610,4,
6.200,9.380,29.500,1289.300,5.756,9.377,29.477,1311.808,4,
4.900,9.370,29.500,1340.100,5.776,9.377,29.477,1310.688,4,
6.000,9.380,29.500,1299.400,5.813,9.378,29.477,1308.912,4,
5.000,9.380,29.400,1304.400,5.872,9.379,29.479,1306.143,4,
5.800,9.380,29.500,1299.400,5.958,9.380,29.482,1302.065,4,
4.400,9.370,29.500,1345.300,6.069,9.383,29.488,1296.372,4,
6.600,9.390,29.500,1279.400,6.196,9.385,29.495,1288.855,4,
6.300,9.390,29.500,1279.400,6.324,9.389,29.505,1279.459,4,
6.300,9.390,29.500,1274.500,6.437,9.393,29.517,1268.219,4,
6.200,9.380,29.400,1274.500,6.516,9.398,29.531,1255.203,4,
10.600,9.390,29.600,1294.300,6.544,9.404,29.547,1240.581,4,
5.400,9.370,29.500,1350.500,6.513,9.410,29.564,1224.823,4,
6.000,9.390,29.500,1279.400,6.425,9.416,29.582,1209.018,4,
7.800,9.380,29.400,1274.500,6.288,9.421,29.598,1195.102,4,
6.000,9.380,29.400,1279.400,6.113,9.425,29.610,1185.888,4,
7.700,9.800,30.700,212.200,5.915,9.426,29.614,1184.366,4,
3.200,9.390,29.600,1299.400,5.714,9.423,29.608,1191.745,4,
4.800,9.370,29.500,1345.300,5.532,9.417,29.593,1206.207,4,
5.000,9.370,29.400,1314.500,5.384,9.411,29.573,1224.360,4,
4.400,9.370,29.500,1335.000,5.275,9.403,29.552,1243.280,4,
4.400,9.370,29.500,1345.300,5.201,9.396,29.530,1261.085,4,
6.100,9.390,29.500,1274.500,5.154,9.390,29.510,1276.765,4,
6.300,9.380,29.400,1279.400,5.124,9.385,29.493,1289.903,4,
4.300,9.370,29.500,1345.300,5.102,9.381,29.479,1300.344,4,
6.200,9.380,29.400,1289.300,5.085,9.378,29.469,1308.044,4,
3.800,9.380,29.500,1299.400,5.074,9.376,29.463,1313.043,4,
6.200,9.380,29.400,1294.300,5.068,9.375,29.460,1315.371,4,
4.300,9.370,29.500,1345.300,5.068,9.376,29.461,1314.952,4,
7.100,9.380,29.400,1274.500,5.076,9.377,29.463,1311.639,4,
4.400,9.370,29.500,1345.300,5.096,9.379,29.468,1305.269,4,
4.300,9.370,29.500,1345.300,5.137,9.382,29.474,1295.732,4,
4.400,9.370,29.500,1345.300,5.209,9.386,29.480,1283.162,4,
4.500,9.370,29.500,1340.100,5.312,9.391,29.486,1268.157,4,
4.400,9.370,29.400,1335.000,5.443,9.397,29.493,1251.934,4,
4.700,9.370,29.500,1345.300,5.585,9.401,29.498,1236.446,4,
9.600,9.600,29.800,614.500,5.718,9.405,29.502,1224.070,4,
5.100,9.370,29.400,1329.800,5.823,9.408,29.506,1216.386,4,
5.900,9.380,29.400,1299.400,5.894,9.409,29.508,1213.339,4,
7.100,9.380,29.400,1279.400,5.927,9.408,29.511,1214.093,4,
4.600,9.370,29.500,1350.500,5.926,9.407,29.513,1218.286,4,
3.800,9.370,29.600,1355.700,5.892,9.405,29.515,1226.507,4,
9.700,9.580,29.700,650.900,5.820,9.401,29.515,1240.014,4,
4.800,9.370,29.500,1345.300,5.705,9.395,29.513,1259.500,4,
4.800,9.370,29.400,1319.600,5.550,9.388,29.509,1284.081,4,
9.300,9.380,29.500,1294.300,5.359,9.380,29.505,1311.871,4,
5.100,9.370,29.500,1345.300,5.147,9.371,29.501,1340.924,4,
9.100,9.660,29.600,373.300,9.100,9.658,29.603,379.120,5,
9.000,9.660,29.600,348.000,9.073,9.656,29.591,382.285,5,
9.100,9.670,29.500,316.300,9.047,9.653,29.579,385.953,5,
9.000,9.670,29.500,307.600,9.024,9.651,29.569,390.606,5,
8.800,9.630,29.600,472.500,9.007,9.648,29.560,396.214,5,
8.800,9.650,29.600,384.400,8.997,9.646,29.553,402.414,5,
9.000,9.670,29.500,302.400,8.991,9.643,29.546,408.771,5,
9.000,9.640,29.500,422.300,8.990,9.641,29.542,414.653,5,
9.200,9.640,29.500,418.400,8.991,9.639,29.538,419.052,5,
9.000,9.610,29.600,519.700,8.993,9.639,29.536,420.769,5,
9.000,9.620,29.500,468.300,8.994,9.639,29.534,418.836,5,
8.900,9.600,29.600,577.500,8.995,9.641,29.531,412.888,5,
9.200,9.640,29.600,420.400,8.995,9.644,29.528,403.421,5,
8.900,9.670,29.500,307.600,8.995,9.648,29.524,391.730,5,
8.900,9.670,29.500,307.600,8.993,9.651,29.521,379.363,5,
9.200,9.650,29.500,393.700,8.992,9.655,29.518,367.530,5,
8.800,9.670,29.500,304.100,8.990,9.659,29.517,357.005,5,
8.900,9.670,29.500,325.000,8.987,9.662,29.516,348.275,5,
9.300,9.670,29.500,318.000,8.984,9.664,29.517,341.580,5,
8.800,9.680,29.500,286.900,8.981,9.666,29.519,336.860,5,
9.100,9.670,29.500,326.800,8.977,9.667,29.522,333.745,5,
8.800,9.650,29.500,391.800,8.974,9.668,29.525,331.626,5,
9.100,9.680,29.600,309.300,8.970,9.668,29.527,329.861,5,
9.200,9.620,29.600,495.700,8.968,9.669,29.529,328.043,5,
8.600,9.680,29.500,286.900,8.968,9.669,29.529,326.230,5,
9.200,9.680,29.600,302.400,8.971,9.669,29.528,324.989,5,
8.600,9.680,29.500,293.800,8.977,9.669,29.526,325.067,5,
9.100,9.670,29.500,307.600,8.988,9.668,29.525,327.043,5,
8.900,9.680,29.500,286.900,9.001,9.666,29.524,331.221,5,
9.200,9.670,29.500,305.900,9.016,9.664,29.524,337.605,5,
8.800,9.660,29.500,335.600,9.031,9.661,29.525,345.878,5,
9.100,9.660,29.500,357.000,9.045,9.659,29.528,355.454,5,
9.000,9.640,29.600,416.500,9.056,9.656,29.531,365.636,5,
9.300,9.660,29.500,333.800,9.062,9.653,29.534,375.790,5,
9.300,9.670,29.500,307.600,9.061,9.651,29.538,385.316,5,
9.100,9.650,29.500,377.000,9.054,9.649,29.541,393.379,5,
9.100,9.630,29.600,480.800,9.042,9.647,29.544,398.785,5,
8.900,9.610,29.600,558.400,9.027,9.647,29.546,400.366,5,
9.100,9.620,29.600,508.700,9.013,9.648,29.545,397.637,5,
9.000,9.660,29.600,360.600,9.001,9.650,29.543,391.171,5,
8.600,9.680,29.500,288.600,8.995,9.652,29.539,382.268,5,
8.800,9.640,29.500,410.800,8.995,9.655,29.536,372.285,5,
9.100,9.660,29.500,335.600,9.003,9.658,29.532,362.297,5,
8.900,9.680,29.500,293.800,9.014,9.660,29.529,353.163,5,
9.000,9.670,29.500,302.400,9.028,9.662,29.527,345.504,5,
9.300,9.670,29.600,321.500,9.041,9.664,29.526,339.556,5,
9.100,9.630,29.500,456.000,9.050,9.666,29.526,335.252,5,
9.000,9.680,29.500,286.900,9.055,9.667,29.526,332.591,5,
9.300,9.670,29.600,326.800,9.054,9.667,29.526,331.834,5,
9.300,9.670,29.500,323.200,9.047,9.667,29.528,333.344,5,
8.600,9.680,29.500,286.900,9.036,9.666,29.530,337.369,5,
9.300,9.670,29.500,321.500,9.023,9.665,29.533,343.936,5,
8.800,9.680,29.500,290.400,9.009,9.662,29.537,352.755,5,
8.900,9.610,29.600,549.100,8.996,9.660,29.542,363.282,5,
9.200,9.680,29.600,297.200,8.984,9.657,29.547,375.064,5,
8.800,9.680,29.500,293.800,8.974,9.653,29.552,387.926,5,
9.000,9.610,29.600,526.400,8.966,9.650,29.556,401.668,5,
8.900,9.680,29.500,293.800,8.961,9.646,29.561,415.891,5,
8.900,9.640,29.600,444.000,8.958,9.642,29.565,430.087,5,
8.900,9.670,29.500,307.600,8.957,9.638,29.569,443.486,5,
9.200,9.600,29.600,597.000,8.957,9.635,29.573,454.893,5,
8.900,9.610,29.600,558.400,8.958,9.633,29.575,462.974,5,
9.000,9.610,29.600,544.500,8.959,9.632,29.576,466.887,5,
9.000,9.620,29.600,513.000,8.961,9.631,29.576,466.649,5,
8.700,9.640,29.600,440.000,8.965,9.632,29.574,463.000,5,
9.000,9.610,29.600,524.100,8.970,9.633,29.571,457.095,5,
9.000,9.680,29.500,295.500,8.977,9.635,29.568,450.240,5,
8.800,9.620,29.600,493.500,8.983,9.636,29.564,443.606,5,
9.300,9.670,29.500,325.000,8.987,9.637,29.560,437.989,5,
8.900,9.680,29.500,285.200,8.988,9.638,29.558,433.647,5,
9.200,9.610,29.600,530.900,8.985,9.639,29.555,430.132,5,
9.000,9.620,29.600,500.000,8.978,9.639,29.553,426.481,5,
8.900,9.630,29.500,436.000,8.969,9.640,29.551,421.858,5,
9.200,9.630,29.600,460.100,8.958,9.642,29.549,415.933,5,
8.900,9.670,29.500,319.800,8.947,9.644,29.546,408.731,5,
8.900,9.600,29.600,553.800,8.940,9.646,29.544,400.396,5,
8.700,9.680,29.500,286.900,8.939,9.649,29.542,391.180,5,
8.800,9.610,29.600,524.100,8.946,9.652,29.540,381.545,5,
8.400,9.680,29.500,293.800,8.960,9.655,29.538,372.197,5,
9.200,9.680,29.500,293.800,8.981,9.657,29.537,363.974,5,
9.300,9.670,29.500,325.000,9.003,9.659,29.537,357.515,5,
9.200,9.680,29.600,293.800,9.023,9.660,29.537,352.966,5,
8.900,9.660,29.500,344.400,9.039,9.661,29.538,349.973,5,
9.100,9.620,29.600,487.100,9.048,9.661,29.539,347.904,5,
9.300,9.670,29.500,297.200,9.052,9.662,29.539,346.258,5,
8.900,9.680,29.500,286.900,9.048,9.662,29.540,344.848,5,
9.200,9.640,29.600,424.300,9.039,9.662,29.540,343.554,5,
9.200,9.660,29.600,371.500,9.025,9.663,29.540,342.222,5,
9.000,9.670,29.500,305.900,9.008,9.663,29.540,340.878,5,
8.900,9.660,29.500,333.800,8.991,9.663,29.540,339.734,5,
8.500,9.680,29.500,288.600,8.977,9.664,29.541,338.948,5,
9.000,9.630,29.600,460.100,8.967,9.664,29.541,338.534,5,
9.200,9.670,29.500,302.400,8.961,9.664,29.541,338.566,5,
9.000,9.680,29.600,293.800,8.958,9.664,29.542,339.322,5,
8.800,9.670,29.600,344.400,8.957,9.664,29.542,341.108,5,
9.200,9.650,29.500,369.700,8.959,9.663,29.541,344.069,5,
8.400,9.680,29.500,292.100,8.965,9.662,29.542,348.252,5,
9.100,9.680,29.500,288.600,8.973,9.661,29.543,353.599,5,
9.200,9.630,29.600,466.300,8.982,9.659,29.545,359.811,5,
8.900,9.660,29.500,357.000,8.990,9.658,29.547,366.478,5,
9.200,9.620,29.600,500.000,8.996,9.656,29.550,373.452,5,
8.900,9.680,29.500,286.900,8.998,9.653,29.553,381.033,5,
9.000,9.660,29.600,367.800,8.997,9.651,29.557,389.792,5,
9.000,9.660,29.600,364.200,8.993,9.648,29.560,400.181,5,
9.300,9.660,29.500,333.800,8.986,9.645,29.564,412.269,5,
8.800,9.650,29.600,391.800,8.976,9.641,29.568,425.656,5,
8.800,9.610,29.600,539.900,8.964,9.637,29.572,439.522,5,
8.800,9.650,29.500,388.100,8.953,9.633,29.576,452.907,5,
9.200,9.640,29.500,420.400,8.941,9.630,29.581,464.908,5,
9.200,9.620,29.600,493.500,8.928,9.628,29.585,474.506,5,
9.000,9.620,29.600,508.700,8.915,9.626,29.589,480.481,5,
8.800,9.620,29.600,510.900,8.905,9.626,29.591,481.620,5,
8.300,9.540,29.800,829.600,8.900,9.627,29.590,477.133,5,
9.000,9.610,29.600,542.200,8.903,9.630,29.586,467.357,5,
8.900,9.670,29.600,316.300,8.913,9.633,29.579,454.154,5,
8.800,9.670,29.500,302.400,8.927,9.637,29.572,440.140,5,
9.200,9.660,29.500,346.200,8.944,9.640,29.565,427.422,5,
9.100,9.670,29.500,316.300,8.961,9.643,29.559,417.021,5,
8.900,9.630,29.500,442.000,8.978,9.645,29.555,408.983,5,
9.000,9.620,29.600,528.600,8.993,9.646,29.552,402.847,5,
9.000,9.670,29.600,319.800,9.009,9.647,29.549,398.238,5,
8.900,9.650,29.600,397.500,9.023,9.648,29.547,395.078,5,
9.200,9.670,29.500,302.400,9.037,9.648,29.546,393.284,5,
9.300,9.640,29.500,406.900,9.049,9.648,29.545,392.438,5,
8.800,9.640,29.500,422.300,9.060,9.649,29.545,391.796,5,
8.900,9.600,29.600,556.100,9.071,9.649,29.545,390.619,5,
8.900,9.670,29.600,335.600,9.082,9.650,29.546,388.649,5,
9.200,9.650,29.500,378.800,9.093,9.651,29.547,386.196,5,
9.300,9.670,29.500,311.000,9.100,9.652,29.548,383.746,5,
9.000,9.660,29.600,358.800,9.102,9.653,29.549,381.526,5,
9.200,9.600,29.600,599.500,9.097,9.654,29.549,379.520,5,
9.100,9.680,29.500,295.500,9.085,9.655,29.550,377.940,5,
9.200,9.660,29.600,349.800,9.065,9.655,29.550,377.500,5,
9.200,9.670,29.500,302.400,9.039,9.655,29.550,379.024,5,
9.300,9.670,29.500,316.300,9.006,9.654,29.550,382.929,5,
9.000,9.670,29.600,344.400,8.971,9.653,29.551,389.024,5,
8.400,9.680,29.500,288.600,8.938,9.651,29.551,396.476,5,
8.600,9.610,29.600,565.500,8.911,9.649,29.551,403.898,5,
8.800,9.610,29.600,530.900,8.891,9.647,29.551,409.824,5,
9.200,9.640,29.600,448.000,8.878,9.646,29.549,413.426,5,
8.900,9.670,29.500,314.500,8.868,9.646,29.547,414.695,5,
8.800,9.630,29.500,462.200,8.863,9.646,29.546,413.938,5,
8.800,9.650,29.500,391.800,8.860,9.647,29.544,411.356,5,
8.900,9.610,29.600,560.800,8.860,9.648,29.544,407.149,5,
8.800,9.680,29.500,288.600,8.862,9.649,29.544,401.816,5,
8.900,9.680,29.500,290.400,8.866,9.651,29.544,396.067,5,
8.900,9.610,29.600,560.800,8.869,9.652,29.544,390.401,5,
9.100,9.670,29.600,319.800,8.873,9.653,29.543,385.116,5,
9.000,9.660,29.600,371.500,8.875,9.654,29.542,380.647,5,
8.400,9.680,29.500,288.600,8.879,9.654,29.540,377.466,5,
8.900,9.670,29.500,321.500,8.885,9.655,29.539,375.694,5,
9.300,9.640,29.500,410.800,8.892,9.654,29.538,374.940,5,
8.800,9.620,29.600,491.400,8.900,9.654,29.538,374.542,5,
8.800,9.660,29.500,335.600,8.911,9.654,29.539,374.051,5,
8.600,9.680,29.500,290.400,8.924,9.654,29.541,373.368,5,
9.100,9.640,29.500,406.900,8.941,9.655,29.544,372.375,5,
9.000,9.660,29.600,362.400,8.959,9.655,29.547,370.703,5,
9.000,9.610,29.600,539.900,8.977,9.656,29.551,367.964,5,
8.900,9.670,29.500,321.500,8.994,9.658,29.554,364.183,5,
9.000,9.660,29.600,362.400,9.008,9.659,29.556,359.927,5,
9.200,9.680,29.600,295.500,9.020,9.661,29.558,355.996,5,
9.000,9.680,29.500,295.500,9.026,9.661,29.560,353.015,5,
9.100,9.670,29.500,307.600,9.028,9.662,29.561,351.186,5,
