ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
6.6,2025-05-09 23:26:12,True,9.73,30.1,256.3,8913e61e-cb49-4481-9695-26b7aef93c87,SN-47F2B3CE
6.7,2025-05-09 23:24:14,True,9.73,30.1,256.3,9f878c64-03d3-4a49-970b-212d218d8c1f,SN-47F2B3CE
6.7,2025-05-09 23:21:08,True,9.74,30.2,258.0,47b053ef-66fe-4d58-b221-9b42e88aa00d,SN-47F2B3CE
6.8,2025-05-09 23:24:18,True,9.73,30.1,256.3,cd987856-de14-4bff-b3e5-0ae5660289b4,SN-47F2B3CE
6.7,2025-05-09 23:22:48,True,9.73,30.1,256.3,1ad68aed-5b0a-4922-8365-c4c497986685,SN-47F2B3CE
6.6,2025-05-09 23:25:57,True,9.73,30.1,256.3,5eb36823-27d3-4891-acff-07611c9b8ebf,SN-47F2B3CE
6.8,2025-05-09 23:25:05,True,9.73,30.1,256.3,59a08370-d316-478b-a7c9-cab4cc35a637,SN-47F2B3CE
6.7,2025-05-09 23:21:02,True,9.73,30.1,258.0,b375f6cb-241b-4fbe-ab86-5b7ac70e94ce,SN-47F2B3CE
6.6,2025-05-09 23:20:56,True,9.74,30.2,258.0,5825a720-19da-4e30-b26c-8526637cdff1,SN-47F2B3CE
6.7,2025-05-09 23:21:10,True,9.73,30.1,258.0,6e4796a9-896f-4426-b6d4-e95c98f18c17,SN-47F2B3CE
6.5,2025-05-09 23:29:02,True,9.73,30.1,258.0,0f0947f0-fe3a-49d0-9cb5-66fd096923d5,SN-47F2B3CE
6.8,2025-05-09 23:24:34,True,9.73,30.1,256.3,1b34c6e5-0fc2-40bd-81a1-092fb52f4460,SN-47F2B3CE
6.5,2025-05-09 23:29:05,True,9.73,30.1,258.0,ce69519b-79c6-4690-aeaa-cf7799a31241,SN-47F2B3CE
6.5,2025-05-09 23:29:13,True,9.73,30.1,258.0,53ee35bd-2844-4603-ad1c-45cec26ef415,SN-47F2B3CE
6.7,2025-05-09 23:24:06,True,9.73,30.1,256.3,ee013fc6-b05d-464b-b4d4-37b2110da962,SN-47F2B3CE
6.8,2025-05-09 23:25:39,True,9.73,30.1,256.3,b9e27713-d3cd-422a-b9b5-62ba2029b8ad,SN-47F2B3CE
6.7,2025-05-09 23:25:09,True,9.73,30.1,256.3,4425dfd8-fa13-4074-9c49-a4648fc62f8f,SN-47F2B3CE
6.7,2025-05-09 23:22:34,True,9.73,30.1,258.0,cedb2af3-4743-4ab3-bbab-027c5b56aaaa,SN-47F2B3CE
6.7,2025-05-09 23:24:52,True,9.73,30.1,256.3,7faccca2-4156-45e2-9dca-1282d1fe93f7,SN-47F2B3CE
6.7,2025-05-09 23:21:12,True,9.74,30.2,258.0,25658d8f-6e5f-424b-8ed4-6b521eac9af6,SN-47F2B3CE
6.7,2025-05-09 23:22:42,True,9.73,30.1,256.3,1e812fc1-cc1c-4162-8d9f-362aac29ae4c,SN-47F2B3CE
6.7,2025-05-09 23:21:20,True,9.73,30.1,258.0,15516e5a-131d-4573-8d5a-a634451cb911,SN-47F2B3CE
6.6,2025-05-09 23:26:01,True,9.73,30.1,256.3,60e90a8d-a199-4161-8bd3-8acc809448ad,SN-47F2B3CE
6.7,2025-05-09 23:24:08,True,9.73,30.1,256.3,6ad9ccd0-968f-448f-8af1-0a04fb750100,SN-47F2B3CE
6.7,2025-05-09 23:24:56,True,9.73,30.1,256.3,0e9c8a01-c17c-4702-8b0f-a24a46572c0a,SN-47F2B3CE
6.6,2025-05-09 23:21:06,True,9.74,30.2,258.0,5900ff66-b711-45b7-a794-f1677acb67da,SN-47F2B3CE
6.7,2025-05-09 23:24:00,True,9.73,30.1,256.3,beffcd0b-4b03-4670-a626-3b579f6aee97,SN-47F2B3CE
6.7,2025-05-09 23:21:14,True,9.73,30.1,258.0,942316f8-cf20-4f01-bfad-2b4f939ee24a,SN-47F2B3CE
6.4,2025-05-09 23:28:38,True,9.74,30.2,258.0,23b30d0b-2d10-47fc-8770-e219f3d41da2,SN-47F2B3CE
6.8,2025-05-09 23:25:25,True,9.73,30.1,258.0,b7530ef5-570a-402e-9a57-dcc48b1d0c05,SN-47F2B3CE
6.7,2025-05-09 23:23:19,True,9.73,30.1,256.3,6a94fea4-c0c5-40f8-90ef-3f8d978022e5,SN-47F2B3CE
6.7,2025-05-09 23:21:28,True,9.73,30.1,256.3,87a8a3eb-f5a2-405f-9052-85a3bb8fd90b,SN-47F2B3CE
6.6,2025-05-09 23:22:50,True,9.73,30.1,256.3,9bfb0ab2-6fdf-4919-8f64-2bd379dde5e2,SN-47F2B3CE
6.7,2025-05-09 23:24:28,True,9.73,30.1,256.3,63024c4f-18b1-474a-a514-340ea124180c,SN-47F2B3CE
6.7,2025-05-09 23:23:09,True,9.73,30.1,258.0,a5cd58d7-3295-4acb-a0b7-11e357a7f21d,SN-47F2B3CE
6.8,2025-05-09 23:24:58,True,9.73,30.1,256.3,f1e668f3-65fe-4797-8d38-79acbeb2e91b,SN-47F2B3CE
6.7,2025-05-09 23:21:52,True,9.73,30.1,258.0,76263bd7-c27f-4faf-9bd4-77c2e4e20305,SN-47F2B3CE
6.4,2025-05-09 23:29:15,True,9.73,30.1,258.0,f49152f1-a7ad-4ece-a0b9-ad5075ff4518,SN-47F2B3CE
6.7,2025-05-09 23:23:31,True,9.73,30.1,256.3,44191f39-b6ec-48a9-9cf9-68ea92e7308d,SN-47F2B3CE
6.7,2025-05-09 23:23:25,True,9.73,30.1,256.3,028be082-c136-4b88-9995-ec55c1a95c48,SN-47F2B3CE
6.8,2025-05-09 23:24:30,True,9.73,30.1,256.3,f066c475-4029-4f21-8030-72b4c015000b,SN-47F2B3CE
