ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
4.2,2025-05-11 16:04:43,True,9.68,29.0,167.6,47897c1e-c8e1-4c53-9524-1850150c5011,SN-47F2B3CE
6.1,2025-05-11 16:03:20,True,9.68,29.0,169.4,b9f2280d-b078-4213-99cf-7c9a330e3e2f,SN-47F2B3CE
11.3,2025-05-11 16:18:46,True,9.59,28.9,446.0,84dfa90c-b847-4af9-bb0e-086ab1448f1b,SN-47F2B3CE
6.1,2025-05-11 16:03:22,True,9.68,29.0,169.4,353d33ed-94c5-4f08-975d-05703f2502a0,SN-47F2B3CE
9.9,2025-05-11 16:17:18,True,9.59,28.9,456.0,e07be59d-c702-4f79-8a8f-3b6b3e9dd2e7,SN-47F2B3CE
12.6,2025-05-11 16:23:20,True,9.6,28.9,424.3,4e185d27-e040-4841-a841-2801d3fb5f8f,SN-47F2B3CE
12.8,2025-05-11 16:21:54,True,9.6,29.0,426.2,850f41c0-8acf-4658-9ee5-b225a30c60c2,SN-47F2B3CE
12.7,2025-05-11 16:24:34,True,9.6,28.9,422.3,3d6e624c-3e17-47af-9415-8bb2e7d317e6,SN-47F2B3CE
12.6,2025-05-11 16:22:08,True,9.6,29.0,426.2,2a2cdff1-ddcc-492e-ae43-bbb1e282a2d1,SN-47F2B3CE
12.9,2025-05-11 16:20:30,True,9.6,29.0,428.2,01922f64-d486-4d03-9f6e-45fac641bcb4,SN-47F2B3CE
12.6,2025-05-11 16:26:22,True,9.6,28.9,420.4,a2790769-d3fd-48a2-875f-64385d9ca8b2,SN-47F2B3CE
12.8,2025-05-11 16:21:50,True,9.6,29.0,426.2,017052c0-87b0-48ac-a738-95de4cee14a4,SN-47F2B3CE
12.7,2025-05-11 16:20:48,True,9.6,29.0,428.2,417bc6f5-44b3-477d-aed3-d3fab98b1734,SN-47F2B3CE
12.4,2025-05-11 16:28:28,True,9.61,29.0,420.4,93175892-d5cb-47f9-8d9b-67f2e3e978d3,SN-47F2B3CE
12.6,2025-05-11 16:21:46,True,9.6,28.9,426.2,5c357a37-d6e6-434a-9c0c-37d9335dd376,SN-47F2B3CE
10.8,2025-05-11 16:18:10,True,9.59,28.9,450.0,3cbc6038-1ae2-41b0-9f9d-0d51f363bcb1,SN-47F2B3CE
9.1,2025-05-11 16:16:29,True,9.59,28.9,466.3,46c0a069-14c3-4bc1-bb3b-30512028e44c,SN-47F2B3CE
6.1,2025-05-11 16:04:21,True,9.68,29.0,167.6,0100280a-216f-4775-bdcc-b5839ff0f8e9,SN-47F2B3CE
12.6,2025-05-11 16:28:00,True,9.61,29.0,420.4,8f212236-ca6b-4a5a-b1b5-c6e1d4886146,SN-47F2B3CE
6.1,2025-05-11 16:04:23,True,9.68,29.0,167.6,4d4e8278-fd9d-4091-9516-002bb4d1d8a7,SN-47F2B3CE
5.9,2025-05-11 16:03:16,True,9.68,29.0,169.4,06c3c71c-37f0-419d-85d0-04e495d7a5a1,SN-47F2B3CE
6.4,2025-05-11 16:04:57,True,9.65,28.9,242.7,2a7314b5-f8ac-47c7-99dc-1d9a6886a649,SN-47F2B3CE
12.5,2025-05-11 16:21:44,True,9.6,29.0,426.2,6945081e-329e-4b6c-a84e-f8a24c26ae67,SN-47F2B3CE
10.1,2025-05-11 16:17:28,True,9.59,28.9,456.0,3b5f29b1-9f36-44a5-9ee6-4c83ce4b66b0,SN-47F2B3CE
12.9,2025-05-11 16:27:14,True,9.6,28.9,420.4,ef32aa1d-46cd-4d8b-8d92-fe5d2cdd6362,SN-47F2B3CE
12.6,2025-05-11 16:28:14,True,9.61,29.0,420.4,a2ede550-9c74-4404-a352-f8a99d4b5ab5,SN-47F2B3CE
12.9,2025-05-11 16:24:50,True,9.6,28.9,422.3,a2c49f39-19a1-4819-a2fc-bf9a369bad41,SN-47F2B3CE
12.9,2025-05-11 16:20:12,True,9.6,29.0,428.2,ff2bffdf-b433-4fb0-8403-fc7330fbe0fa,SN-47F2B3CE
